sat,image_index,subject,stim,response,confidence,correct,resp_rt,conf_rt,repeat,mnist_index
speed focus,1,1,5,5,4,1,0.727209208,0.12075775,0,9
speed focus,1,1,5,8,4,0,0.566475834,0.186408125,1,9
speed focus,1,2,5,4,4,0,0.740370458,0.13590575,0,9
speed focus,1,2,5,4,2,0,0.92176725,0.247506416,1,9
speed focus,1,3,5,2,1,0,0.307568208,2.269485041,0,9
speed focus,1,3,5,3,3,0,0.307126708,0.309177542,1,9
speed focus,1,4,5,6,2,0,1.148291083,0.284323167,0,9
speed focus,1,4,5,2,4,0,0.945715458,1.133047125,1,9
speed focus,1,5,5,7,4,0,0.834847625,0.124237417,0,9
speed focus,1,5,5,6,4,0,0.831931958,0.120866458,1,9
speed focus,1,6,5,8,4,0,0.746280916,0.155476833,0,9
speed focus,1,6,5,4,4,0,0.724399666,0.155940458,1,9
speed focus,1,7,5,5,4,1,0.890897667,0.143480209,0,9
speed focus,1,7,5,8,4,0,0.897382666,0.179436416,1,9
speed focus,1,8,5,5,3,1,1.3987105,0.737508667,0,9
speed focus,1,8,5,5,4,1,0.755863833,0.1845635,1,9
speed focus,1,9,5,6,3,0,1.3413245,3.58752375,0,9
speed focus,1,9,5,6,1,0,1.7210835,1.129515791,1,9
speed focus,1,10,5,8,4,0,0.874928042,0.620781916,0,9
speed focus,1,10,5,5,4,1,0.831056666,0.410096542,1,9
speed focus,2,1,7,4,4,0,1.376381917,0.10476975,0,112
speed focus,2,1,7,7,3,1,0.946073333,0.40502125,1,112
speed focus,2,2,7,7,2,1,0.864547042,0.234716167,0,112
speed focus,2,2,7,7,4,1,0.700567417,0.188395292,1,112
speed focus,2,3,7,1,1,0,0.761526417,2.098387708,0,112
speed focus,2,3,7,7,4,1,0.668988,1.081885167,1,112
speed focus,2,4,7,7,3,1,0.795455375,0.424603375,0,112
speed focus,2,4,7,2,4,0,0.702720042,0.427041,1,112
speed focus,2,5,7,6,4,0,1.056201166,0.303410459,0,112
speed focus,2,5,7,7,4,1,0.709139625,0.204144541,1,112
speed focus,2,6,7,7,4,1,0.733341667,0.169045875,0,112
speed focus,2,6,7,7,4,1,0.6673945,0.122590833,1,112
speed focus,2,7,7,7,4,1,0.76465475,0.1646425,0,112
speed focus,2,7,7,7,4,1,0.709895625,0.13747025,1,112
speed focus,2,8,7,7,4,1,0.594730208,0.206162666,0,112
speed focus,2,8,7,7,2,1,0.803035625,0.557927,1,112
speed focus,2,9,7,7,4,1,1.477118667,0.533507959,0,112
speed focus,2,9,7,7,2,1,0.964283292,1.195414042,1,112
speed focus,2,10,7,7,4,1,3.242046542,0.844148333,0,112
speed focus,2,10,7,7,4,1,0.627957541,0.281411542,1,112
speed focus,3,1,1,4,4,0,0.752270459,0.121995,0,3859
speed focus,3,1,1,8,1,0,0.908641542,0.3618655,1,3859
speed focus,3,2,1,1,1,1,0.871828708,0.186030375,0,3859
speed focus,3,2,1,7,1,0,0.753421209,0.231306625,1,3859
speed focus,3,3,1,3,1,0,1.125409959,1.62035725,0,3859
speed focus,3,3,1,6,1,0,0.613829459,3.224649375,1,3859
speed focus,3,4,1,7,2,0,0.703492541,0.201495458,0,3859
speed focus,3,4,1,7,4,0,0.810391583,0.171949958,1,3859
speed focus,3,5,1,1,4,1,0.753672833,0.208929875,0,3859
speed focus,3,5,1,1,4,1,0.766027916,0.248084291,1,3859
speed focus,3,6,1,1,4,1,0.799773166,0.251664375,0,3859
speed focus,3,6,1,4,4,0,0.6858775,0.152630208,1,3859
speed focus,3,7,1,1,4,1,0.6626695,0.165989458,0,3859
speed focus,3,7,1,1,4,1,0.646368667,0.135235875,1,3859
speed focus,3,8,1,7,4,0,0.762587583,0.52339825,0,3859
speed focus,3,8,1,1,3,1,1.365411375,0.445773791,1,3859
speed focus,3,9,1,7,3,0,0.831237625,1.334531625,0,3859
speed focus,3,9,1,7,2,0,1.384866125,1.233177458,1,3859
speed focus,3,10,1,7,4,0,3.750502041,1.815124125,0,3859
speed focus,3,10,1,1,4,1,0.732451291,0.218260417,1,3859
speed focus,4,1,8,8,4,1,0.876383875,0.283620334,0,339
speed focus,4,1,8,8,4,1,0.582258083,0.137337958,1,339
speed focus,4,2,8,6,4,0,0.785005625,0.139375375,0,339
speed focus,4,2,8,8,4,1,0.81229275,0.393175291,1,339
speed focus,4,3,8,7,3,0,0.542426125,2.097538917,0,339
speed focus,4,3,8,7,2,0,0.69392125,1.202494042,1,339
speed focus,4,4,8,8,4,1,0.787331583,0.150816584,0,339
speed focus,4,4,8,8,3,1,0.826030875,0.296634459,1,339
speed focus,4,5,8,6,4,0,0.518267708,0.169545375,0,339
speed focus,4,5,8,8,4,1,0.654988459,0.162162375,1,339
speed focus,4,6,8,8,3,1,1.255592583,0.168994166,0,339
speed focus,4,6,8,8,4,1,0.736162292,0.169202,1,339
speed focus,4,7,8,8,4,1,0.682356958,0.152568667,0,339
speed focus,4,7,8,2,4,0,0.662783708,0.194760958,1,339
speed focus,4,8,8,8,2,1,0.789435,0.505929417,0,339
speed focus,4,8,8,8,4,1,0.7490585,0.259330833,1,339
speed focus,4,9,8,8,4,1,0.818172958,0.867321166,0,339
speed focus,4,9,8,8,4,1,0.983477042,0.5148505,1,339
speed focus,4,10,8,8,4,1,2.294563875,0.458445334,0,339
speed focus,4,10,8,8,4,1,0.724858833,0.280924167,1,339
speed focus,5,1,5,5,4,1,0.5487285,0.218144583,0,341
speed focus,5,1,5,3,1,0,1.369604708,0.425747167,1,341
speed focus,5,2,5,6,2,0,1.097872417,0.282664292,0,341
speed focus,5,2,5,5,2,1,1.119484333,0.346922417,1,341
speed focus,5,3,5,4,1,0,0.874181625,0.177808584,0,341
speed focus,5,3,5,3,4,0,0.66836925,1.12031075,1,341
speed focus,5,4,5,2,1,0,0.734923625,0.234275209,0,341
speed focus,5,4,5,3,2,0,1.097781167,0.327678875,1,341
speed focus,5,5,5,3,4,0,0.961188167,0.577430041,0,341
speed focus,5,5,5,2,4,0,0.305871542,0.061047666,1,341
speed focus,5,6,5,5,1,1,0.633908125,0.199029459,0,341
speed focus,5,6,5,3,4,0,1.105781125,1.624899167,1,341
speed focus,5,7,5,5,4,1,0.755666625,0.781740833,0,341
speed focus,5,7,5,3,4,0,0.660475708,0.170856417,1,341
speed focus,5,8,5,5,4,1,0.699979417,0.284381375,0,341
speed focus,5,8,5,5,4,1,0.698079666,0.257572959,1,341
speed focus,5,9,5,3,4,0,0.826327208,0.610295584,0,341
speed focus,5,9,5,3,3,0,0.956921167,0.586389,1,341
speed focus,5,10,5,5,4,1,0.730982375,0.347070375,0,341
speed focus,5,10,5,5,4,1,2.103384416,0.34667575,1,341
speed focus,6,1,1,5,4,0,1.031587834,0.138234333,0,7729
speed focus,6,1,1,5,2,0,0.9808005,0.505121209,1,7729
speed focus,6,2,1,1,4,1,0.812275375,0.441136833,0,7729
speed focus,6,2,1,1,1,1,0.76552275,0.169260292,1,7729
speed focus,6,3,1,5,2,0,0.767656208,1.359788083,0,7729
speed focus,6,3,1,7,1,0,0.516493166,1.338475708,1,7729
speed focus,6,4,1,1,1,1,0.772804416,0.567454042,0,7729
speed focus,6,4,1,7,2,0,0.728777125,0.507607875,1,7729
speed focus,6,5,1,4,1,0,0.622136042,0.37265525,0,7729
speed focus,6,5,1,1,4,1,0.534954542,0.463660209,1,7729
speed focus,6,6,1,1,4,1,0.838196417,0.231370625,0,7729
speed focus,6,6,1,4,1,0,1.020178167,0.169340792,1,7729
speed focus,6,7,1,1,4,1,0.617514417,0.254040875,0,7729
speed focus,6,7,1,6,3,0,1.093037042,0.213405875,1,7729
speed focus,6,8,1,6,2,0,1.33543875,0.62269275,0,7729
speed focus,6,8,1,7,4,0,0.778787958,1.212810125,1,7729
speed focus,6,9,1,3,1,0,1.139166709,0.379037709,0,7729
speed focus,6,9,1,7,2,0,0.846138459,0.626728167,1,7729
speed focus,6,10,1,1,4,1,0.797386583,0.488771334,0,7729
speed focus,6,10,1,8,4,0,0.862237667,0.297731,1,7729
speed focus,7,1,8,8,1,1,0.797050292,0.31510725,0,374
speed focus,7,1,8,8,4,1,0.649973542,0.120812834,1,374
speed focus,7,2,8,3,1,0,0.805570792,0.810054,0,374
speed focus,7,2,8,8,4,1,0.634262459,0.139543167,1,374
speed focus,7,3,8,4,4,0,0.646876,0.137892875,0,374
speed focus,7,3,8,2,3,0,0.734432416,1.291875917,1,374
speed focus,7,4,8,2,2,0,1.654507917,0.42632975,0,374
speed focus,7,4,8,2,4,0,1.051115416,0.282285958,1,374
speed focus,7,5,8,4,4,0,0.597832333,0.169525208,0,374
speed focus,7,5,8,8,4,1,0.601699334,0.190207792,1,374
speed focus,7,6,8,4,4,0,0.651117916,0.167679291,0,374
speed focus,7,6,8,4,4,0,0.734319834,0.139911167,1,374
speed focus,7,7,8,3,3,0,0.943403334,0.280818875,0,374
speed focus,7,7,8,2,4,0,0.795212917,0.191046834,1,374
speed focus,7,8,8,2,4,0,1.397242209,0.397566083,0,374
speed focus,7,8,8,8,4,1,0.660227,0.178789041,1,374
speed focus,7,9,8,8,4,1,0.843054125,0.45334425,0,374
speed focus,7,9,8,8,4,1,0.931817375,0.933575417,1,374
speed focus,7,10,8,7,4,0,1.215832,0.327503667,0,374
speed focus,7,10,8,4,4,0,1.286524417,0.298495583,1,374
speed focus,8,1,2,7,4,0,1.0369235,0.186944458,0,445
speed focus,8,1,2,8,4,0,0.798192459,0.154574166,1,445
speed focus,8,2,2,7,4,0,0.877498583,0.152636666,0,445
speed focus,8,2,2,2,4,1,0.503720583,0.089814208,1,445
speed focus,8,3,2,2,4,1,0.600676292,2.584160875,0,445
speed focus,8,3,2,2,4,1,0.642461959,1.945968375,1,445
speed focus,8,4,2,2,1,1,0.948275292,0.489932041,0,445
speed focus,8,4,2,2,3,1,1.061261208,0.375566083,1,445
speed focus,8,5,2,8,4,0,0.863506375,0.1901315,0,445
speed focus,8,5,2,6,4,0,0.712498958,0.201761625,1,445
speed focus,8,6,2,3,2,0,0.635555792,0.280304584,0,445
speed focus,8,6,2,2,4,1,0.591080333,0.135829125,1,445
speed focus,8,7,2,1,1,0,1.714781291,0.296815875,0,445
speed focus,8,7,2,2,4,1,0.682389583,0.184036417,1,445
speed focus,8,8,2,7,3,0,1.035687,0.370798917,0,445
speed focus,8,8,2,7,3,0,0.722234083,0.361341084,1,445
speed focus,8,9,2,3,1,0,1.40742475,0.922755959,0,445
speed focus,8,9,2,7,2,0,0.9581975,0.929336666,1,445
speed focus,8,10,2,7,3,0,0.689446084,1.354102459,0,445
speed focus,8,10,2,8,4,0,0.879608958,0.264869041,1,445
speed focus,9,1,3,3,4,1,0.694199959,0.154880458,0,465
speed focus,9,1,3,3,4,1,0.753995,0.135398916,1,465
speed focus,9,2,3,7,4,0,1.158804542,0.13929425,0,465
speed focus,9,2,3,4,4,0,0.688131083,0.152591834,1,465
speed focus,9,3,3,6,2,0,0.815087625,1.002065459,0,465
speed focus,9,3,3,7,2,0,0.789767833,0.744345917,1,465
speed focus,9,4,3,8,4,0,0.941076708,0.439567458,0,465
speed focus,9,4,3,2,1,0,0.830372,0.214836125,1,465
speed focus,9,5,3,7,4,0,0.794693084,0.123784083,0,465
speed focus,9,5,3,3,4,1,0.918950541,0.249143,1,465
speed focus,9,6,3,7,2,0,0.81488675,0.139132333,0,465
speed focus,9,6,3,3,4,1,0.774446333,0.202891083,1,465
speed focus,9,7,3,3,4,1,1.179682542,0.246252292,0,465
speed focus,9,7,3,3,4,1,0.777163584,0.441187292,1,465
speed focus,9,8,3,7,4,0,0.769173333,0.25780625,0,465
speed focus,9,8,3,3,2,1,1.256399833,0.41194775,1,465
speed focus,9,9,3,7,3,0,1.078314583,1.204877125,0,465
speed focus,9,9,3,7,4,0,0.72383025,0.392793084,1,465
speed focus,9,10,3,7,3,0,1.001579,1.339634458,0,465
speed focus,9,10,3,7,3,0,0.724705166,0.439897458,1,465
speed focus,10,1,3,3,1,1,0.971573916,0.682785583,0,615
speed focus,10,1,3,8,1,0,0.866624958,0.251383375,1,615
speed focus,10,2,3,4,4,0,0.825585209,0.171379,0,615
speed focus,10,2,3,3,1,1,1.058952708,0.33037625,1,615
speed focus,10,3,3,1,1,0,0.829232875,0.264958583,0,615
speed focus,10,3,3,2,1,0,0.536259958,1.551199709,1,615
speed focus,10,4,3,2,1,0,0.901224416,0.200505125,0,615
speed focus,10,4,3,2,1,0,0.894338459,0.214638958,1,615
speed focus,10,5,3,3,4,1,0.701921041,0.256857708,0,615
speed focus,10,5,3,3,4,1,0.725616875,0.243279167,1,615
speed focus,10,6,3,7,4,0,0.718840708,0.123019208,0,615
speed focus,10,6,3,3,4,1,0.904854333,0.13594975,1,615
speed focus,10,7,3,3,4,1,0.855755208,0.16517175,0,615
speed focus,10,7,3,1,1,0,1.13650225,0.258948792,1,615
speed focus,10,8,3,8,4,0,0.575763709,0.378381375,0,615
speed focus,10,8,3,7,2,0,1.055194083,0.331121458,1,615
speed focus,10,9,3,7,2,0,0.964234708,0.926662667,0,615
speed focus,10,9,3,3,2,1,1.045640542,0.759334916,1,615
speed focus,10,10,3,8,2,0,1.319152416,1.017737209,0,615
speed focus,10,10,3,7,4,0,1.10164025,0.328755542,1,615
speed focus,11,1,4,6,2,0,1.091677541,0.314994291,0,839
speed focus,11,1,4,8,2,0,0.689302208,0.457921583,1,839
speed focus,11,2,4,4,1,1,1.120729542,0.26473325,0,839
speed focus,11,2,4,6,4,0,0.945074042,0.106767542,1,839
speed focus,11,3,4,4,3,1,1.106590666,1.600555084,0,839
speed focus,11,3,4,3,1,0,0.695507666,1.312029125,1,839
speed focus,11,4,4,2,3,0,0.465646708,0.312675333,0,839
speed focus,11,4,4,4,2,1,0.974442542,0.344586292,1,839
speed focus,11,5,4,6,4,0,0.541557958,0.137625709,0,839
speed focus,11,5,4,4,4,1,0.613623916,0.175727792,1,839
speed focus,11,6,4,4,4,1,0.777046791,0.168944083,0,839
speed focus,11,6,4,4,4,1,0.991548042,0.15638525,1,839
speed focus,11,7,4,4,4,1,0.719714041,0.331809834,0,839
speed focus,11,7,4,4,4,1,0.62210125,0.17796575,1,839
speed focus,11,8,4,4,4,1,1.259002417,0.39702975,0,839
speed focus,11,8,4,4,3,1,1.206258542,0.184279125,1,839
speed focus,11,9,4,4,3,1,1.050518125,0.800418042,0,839
speed focus,11,9,4,4,1,1,1.075663167,1.032689125,1,839
speed focus,11,10,4,4,4,1,2.041517083,0.344309334,0,839
speed focus,11,10,4,8,4,0,0.880544333,0.360284,1,839
speed focus,12,1,6,6,2,1,1.100270292,0.444758542,0,953
speed focus,12,1,6,3,1,0,0.800289792,0.264185625,1,953
speed focus,12,2,6,6,4,1,0.946356917,0.119524959,0,953
speed focus,12,2,6,5,4,0,0.8763805,0.152330167,1,953
speed focus,12,3,6,3,1,0,1.100640333,0.297034625,0,953
speed focus,12,3,6,4,4,0,0.661519167,1.2264755,1,953
speed focus,12,4,6,6,3,1,0.691585833,0.267724083,0,953
speed focus,12,4,6,5,2,0,0.738920625,0.218933291,1,953
speed focus,12,5,6,8,4,0,0.921008625,0.169849625,0,953
speed focus,12,5,6,4,4,0,0.554962959,0.197335458,1,953
speed focus,12,6,6,2,4,0,0.8747,0.267867125,0,953
speed focus,12,6,6,5,4,0,0.902827167,0.139435833,1,953
speed focus,12,7,6,2,2,0,1.955091541,0.257273958,0,953
speed focus,12,7,6,1,1,0,0.875899792,0.192619041,1,953
speed focus,12,8,6,4,4,0,1.799039625,0.218081667,0,953
speed focus,12,8,6,7,2,0,1.388833333,0.38589625,1,953
speed focus,12,9,6,5,1,0,1.390135959,0.867065792,0,953
speed focus,12,9,6,4,1,0,1.12019525,0.855032416,1,953
speed focus,12,10,6,4,4,0,1.173956625,0.360472292,0,953
speed focus,12,10,6,5,3,0,1.496585291,0.298651542,1,953
speed focus,13,1,1,5,1,0,0.829559209,0.249275625,0,957
speed focus,13,1,1,3,4,0,0.739128875,0.1055785,1,957
speed focus,13,2,1,1,1,1,0.888864667,0.202941333,0,957
speed focus,13,2,1,1,1,1,0.887217041,0.202667,1,957
speed focus,13,3,1,3,2,0,0.763478875,0.131251083,0,957
speed focus,13,3,1,2,1,0,0.730768958,1.341282542,1,957
speed focus,13,4,1,2,1,0,1.078062958,0.187378459,0,957
speed focus,13,4,1,2,4,0,0.692825042,0.266619208,1,957
speed focus,13,5,1,1,4,1,0.661737375,0.244619959,0,957
speed focus,13,5,1,1,4,1,0.586421667,0.19836,1,957
speed focus,13,6,1,1,4,1,0.713539666,0.247915125,0,957
speed focus,13,6,1,4,1,0,1.355309625,0.199471,1,957
speed focus,13,7,1,1,4,1,0.895810708,0.234030125,0,957
speed focus,13,7,1,1,1,1,0.614717416,0.571470917,1,957
speed focus,13,8,1,1,2,1,1.062453333,0.324330458,0,957
speed focus,13,8,1,5,3,0,1.191422958,0.384423584,1,957
speed focus,13,9,1,1,1,1,2.323719334,0.472160833,0,957
speed focus,13,9,1,3,4,0,0.984574083,0.428273541,1,957
speed focus,13,10,1,1,3,1,1.036818375,0.934851833,0,957
speed focus,13,10,1,1,4,1,0.813218875,0.235866625,1,957
speed focus,14,1,1,1,4,1,0.651319625,0.089354917,0,9349
speed focus,14,1,1,8,4,0,0.962521375,0.151860667,1,9349
speed focus,14,2,1,1,1,1,0.638569084,0.185595792,0,9349
speed focus,14,2,1,1,1,1,0.742694666,0.250887333,1,9349
speed focus,14,3,1,5,3,0,0.667597458,1.255971625,0,9349
speed focus,14,3,1,3,1,0,0.701065625,1.131661916,1,9349
speed focus,14,4,1,1,4,1,0.830592666,0.281254333,0,9349
speed focus,14,4,1,7,1,0,0.564846458,0.843959,1,9349
speed focus,14,5,1,1,4,1,0.83645825,0.14387325,0,9349
speed focus,14,5,1,1,4,1,0.572957291,0.134695625,1,9349
speed focus,14,6,1,1,4,1,0.819987,0.202302083,0,9349
speed focus,14,6,1,5,4,0,0.79399025,0.139394375,1,9349
speed focus,14,7,1,1,4,1,0.526216,0.178562,0,9349
speed focus,14,7,1,1,4,1,0.681717417,0.206264834,1,9349
speed focus,14,8,1,7,2,0,0.939493875,0.405029,0,9349
speed focus,14,8,1,4,3,0,1.225220625,0.251578125,1,9349
speed focus,14,9,1,1,3,1,1.15959725,0.806073833,0,9349
speed focus,14,9,1,8,1,0,1.332870708,1.245572875,1,9349
speed focus,14,10,1,1,4,1,0.640961458,0.23459925,0,9349
speed focus,14,10,1,7,1,0,2.181872708,1.289960417,1,9349
speed focus,15,1,2,2,4,1,0.551689584,0.167321792,0,1050
speed focus,15,1,2,2,4,1,0.688186375,0.122035625,1,1050
speed focus,15,2,2,8,4,0,0.930561,0.155644875,0,1050
speed focus,15,2,2,2,4,1,0.712724542,0.218518083,1,1050
speed focus,15,3,2,2,4,1,0.5357235,3.351792166,0,1050
speed focus,15,3,2,2,1,1,0.555082875,1.314810042,1,1050
speed focus,15,4,2,2,1,1,0.80108825,0.440791417,0,1050
speed focus,15,4,2,2,1,1,0.612463875,1.016115417,1,1050
speed focus,15,5,2,2,4,1,0.540199875,0.203800292,0,1050
speed focus,15,5,2,2,4,1,0.517338166,0.237982875,1,1050
speed focus,15,6,2,2,4,1,0.536770125,0.152744375,0,1050
speed focus,15,6,2,2,4,1,0.61807825,0.843100792,1,1050
speed focus,15,7,2,2,4,1,0.911899917,0.29688425,0,1050
speed focus,15,7,2,2,4,1,0.865544042,1.206136958,1,1050
speed focus,15,8,2,2,4,1,0.631050666,0.257896,0,1050
speed focus,15,8,2,2,4,1,0.655484667,0.438334583,1,1050
speed focus,15,9,2,2,4,1,0.757550417,0.258466666,0,1050
speed focus,15,9,2,2,4,1,0.843180167,0.687183042,1,1050
speed focus,15,10,2,2,4,1,0.707730667,0.235086834,0,1050
speed focus,15,10,2,7,4,0,0.77227525,0.234901,1,1050
speed focus,16,1,2,2,2,1,0.752184875,0.522595708,0,1051
speed focus,16,1,2,1,1,0,1.416690041,1.24001175,1,1051
speed focus,16,2,2,8,1,0,0.832818375,0.172483792,0,1051
speed focus,16,2,2,6,4,0,1.040913875,0.169251042,1,1051
speed focus,16,3,2,4,1,0,0.601358458,0.781048542,0,1051
speed focus,16,3,2,2,1,1,0.5224245,1.193483417,1,1051
speed focus,16,4,2,2,1,1,0.588212958,0.393057375,0,1051
speed focus,16,4,2,2,3,1,0.655069209,0.409108084,1,1051
speed focus,16,5,2,1,4,0,1.067433,0.225642542,0,1051
speed focus,16,5,2,2,4,1,0.51872425,0.154735042,1,1051
speed focus,16,6,2,8,1,0,1.152571541,0.24956075,0,1051
speed focus,16,6,2,2,4,1,0.876419459,0.314533625,1,1051
speed focus,16,7,2,1,1,0,1.248414416,0.233159459,0,1051
speed focus,16,7,2,1,1,0,0.805532166,0.277486833,1,1051
speed focus,16,8,2,2,3,1,0.832885834,0.530643667,0,1051
speed focus,16,8,2,2,2,1,0.764476542,0.374367083,1,1051
speed focus,16,9,2,7,1,0,1.291429417,0.578547125,0,1051
speed focus,16,9,2,2,3,1,1.212667375,0.904004958,1,1051
speed focus,16,10,2,2,4,1,0.796556083,0.488701625,0,1051
speed focus,16,10,2,2,4,1,1.077351084,0.248616667,1,1051
speed focus,17,1,2,8,4,0,0.792227125,0.202367458,0,1057
speed focus,17,1,2,8,2,0,0.752311042,0.582497666,1,1057
speed focus,17,2,2,1,1,0,1.152451292,0.264047458,0,1057
speed focus,17,2,2,1,4,0,0.804217,0.313845458,1,1057
speed focus,17,3,2,5,4,0,0.988767667,0.131450042,0,1057
speed focus,17,3,2,3,1,0,0.707531375,1.313099167,1,1057
speed focus,17,4,2,3,1,0,1.008154208,0.217446542,0,1057
speed focus,17,4,2,7,1,0,0.898052833,0.5722015,1,1057
speed focus,17,5,2,2,4,1,0.935828042,0.218222125,0,1057
speed focus,17,5,2,3,4,0,0.515563375,0.130720125,1,1057
speed focus,17,6,2,4,4,0,0.873250625,0.18551025,0,1057
speed focus,17,6,2,2,3,1,1.246213208,0.426121625,1,1057
speed focus,17,7,2,2,2,1,0.736186542,0.200964583,0,1057
speed focus,17,7,2,2,4,1,0.89558025,0.171452375,1,1057
speed focus,17,8,2,8,4,0,0.84438325,0.239659958,0,1057
speed focus,17,8,2,8,4,0,0.849310458,0.853285125,1,1057
speed focus,17,9,2,6,3,0,1.345176417,2.735352792,0,1057
speed focus,17,9,2,6,3,0,1.3112455,0.479019292,1,1057
speed focus,17,10,2,2,4,1,0.969211166,0.36087125,0,1057
speed focus,17,10,2,8,3,0,1.184919708,0.168907625,1,1057
speed focus,18,1,3,8,2,0,1.094262333,1.242142333,0,1115
speed focus,18,1,3,8,4,0,0.58919625,0.138201167,1,1115
speed focus,18,2,3,8,4,0,0.746297458,0.443809625,0,1115
speed focus,18,2,3,8,4,0,0.620660583,0.123152125,1,1115
speed focus,18,3,3,4,3,0,0.913721334,0.831232334,0,1115
speed focus,18,3,3,7,4,0,0.747755708,1.352780958,1,1115
speed focus,18,4,3,8,1,0,0.809216958,0.312045916,0,1115
speed focus,18,4,3,8,4,0,0.819225708,0.391709333,1,1115
speed focus,18,5,3,7,4,0,0.886057042,0.289357416,0,1115
speed focus,18,5,3,8,4,0,0.6273345,0.164098042,1,1115
speed focus,18,6,3,3,4,1,0.984003,0.202042916,0,1115
speed focus,18,6,3,8,4,0,0.739445708,0.650648083,1,1115
speed focus,18,7,3,8,4,0,0.97247225,0.143920625,0,1115
speed focus,18,7,3,3,4,1,0.862845792,0.445972333,1,1115
speed focus,18,8,3,8,4,0,0.598543917,0.418759541,0,1115
speed focus,18,8,3,3,2,1,0.815104333,0.325727917,1,1115
speed focus,18,9,3,8,4,0,1.016220208,1.347207542,0,1115
speed focus,18,9,3,8,4,0,0.887311708,0.400438375,1,1115
speed focus,18,10,3,8,4,0,0.911031459,0.570421792,0,1115
speed focus,18,10,3,3,4,1,1.143089625,1.015659708,1,1115
speed focus,19,1,4,8,3,0,1.19004675,0.922930833,0,1264
speed focus,19,1,4,8,4,0,0.699375458,0.121907292,1,1264
speed focus,19,2,4,4,4,1,0.619163125,0.152471917,0,1264
speed focus,19,2,4,4,4,1,0.443569875,0.155783833,1,1264
speed focus,19,3,4,4,4,1,0.648370208,0.126908042,0,1264
speed focus,19,3,4,3,3,0,0.601720709,1.629417042,1,1264
speed focus,19,4,4,4,2,1,0.985259375,0.200792334,0,1264
speed focus,19,4,4,8,3,0,0.7671455,0.619404667,1,1264
speed focus,19,5,4,7,4,0,0.7469115,0.422141958,0,1264
speed focus,19,5,4,8,4,0,0.798442041,0.155446291,1,1264
speed focus,19,6,4,4,4,1,0.674526,0.155940792,0,1264
speed focus,19,6,4,4,4,1,0.631765458,0.155907708,1,1264
speed focus,19,7,4,5,4,0,0.59678525,0.32168675,0,1264
speed focus,19,7,4,4,4,1,0.584065334,0.171648917,1,1264
speed focus,19,8,4,4,4,1,0.853660583,0.23135175,0,1264
speed focus,19,8,4,4,3,1,0.69973475,0.211182375,1,1264
speed focus,19,9,4,8,3,0,1.100446291,1.930645958,0,1264
speed focus,19,9,4,4,2,1,1.190432708,0.800924916,1,1264
speed focus,19,10,4,4,4,1,1.067486917,0.890675334,0,1264
speed focus,19,10,4,3,4,0,0.298119125,0.797239083,1,1264
speed focus,20,1,4,4,4,1,0.636000375,0.108016667,0,1510
speed focus,20,1,4,4,4,1,0.813698416,0.104658125,1,1510
speed focus,20,2,4,4,4,1,0.579389792,0.153209084,0,1510
speed focus,20,2,4,4,4,1,0.621766084,0.155945042,1,1510
speed focus,20,3,4,4,1,1,0.799410083,0.755553708,0,1510
speed focus,20,3,4,4,4,1,0.588370625,3.296426167,1,1510
speed focus,20,4,4,3,2,0,0.793203958,0.330817708,0,1510
speed focus,20,4,4,7,1,0,0.588387084,0.277972416,1,1510
speed focus,20,5,4,3,4,0,0.717145166,0.569655334,0,1510
speed focus,20,5,4,3,1,0,0.848466125,0.630211083,1,1510
speed focus,20,6,4,4,4,1,0.79469475,0.139506125,0,1510
speed focus,20,6,4,4,4,1,0.658480792,0.135930417,1,1510
speed focus,20,7,4,3,2,0,0.933934583,0.8538085,0,1510
speed focus,20,7,4,4,4,1,0.863905084,0.151232666,1,1510
speed focus,20,8,4,4,4,1,1.245392708,0.298155583,0,1510
speed focus,20,8,4,4,4,1,1.105454083,0.504784209,1,1510
speed focus,20,9,4,7,2,0,1.194055,4.976827584,0,1510
speed focus,20,9,4,4,4,1,0.807296083,0.218821417,1,1510
speed focus,20,10,4,3,1,0,1.578182208,1.897604625,0,1510
speed focus,20,10,4,4,4,1,1.074928333,0.234706708,1,1510
speed focus,21,1,1,5,2,0,0.726919375,0.248618292,0,1528
speed focus,21,1,1,5,4,0,0.649938667,0.1385425,1,1528
speed focus,21,2,1,8,4,0,0.721137458,0.152422917,0,1528
speed focus,21,2,1,7,4,0,0.685497,0.251221,1,1528
speed focus,21,3,1,2,4,0,0.70611925,1.047200125,0,1528
speed focus,21,3,1,6,1,0,0.582495791,1.340067208,1,1528
speed focus,21,4,1,5,4,0,1.012726917,0.18768275,0,1528
speed focus,21,4,1,8,2,0,0.855656708,0.314473458,1,1528
speed focus,21,5,1,5,4,0,0.876494958,0.316711542,0,1528
speed focus,21,5,1,6,3,0,0.731967,0.224328292,1,1528
speed focus,21,6,1,3,4,0,0.706395208,0.186128208,0,1528
speed focus,21,6,1,8,3,0,0.897934708,0.168695583,1,1528
speed focus,21,7,1,5,4,0,0.67573325,0.642652834,0,1528
speed focus,21,7,1,8,4,0,0.816032375,0.1914955,1,1528
speed focus,21,8,1,5,2,0,1.385940584,0.251248125,0,1528
speed focus,21,8,1,5,2,0,1.336270417,0.412359041,1,1528
speed focus,21,9,1,6,3,0,1.305416709,0.875550792,0,1528
speed focus,21,9,1,3,4,0,1.149866041,0.345725125,1,1528
