Sub_id,Stimulus,Response,Correct,Confidence,RT decision,RT confidence,Condition,Noise Level
59,6,6,1,4,0.655,0.863,2,0.94
59,8,8,1,4,0.902,1.105,2,0.94
59,7,7,1,4,0.828,0.774,2,0.95
59,3,2,0,1,1.639,0.735,2,0.96
59,1,4,0,1,2.56,0.38,2,0.97
59,6,6,1,4,0.761,2.152,2,0.98
59,6,6,1,4,0.794,0.854,2,0.99
59,5,5,1,4,0.927,0.861,2,0.99
59,4,4,1,2,1.21,2.116,2,0.99
59,8,8,1,4,1.137,0.519,2,0.98
59,7,4,0,2,1.136,0.531,2,0.98
59,1,6,0,2,1.737,0.92,2,0.99
59,7,7,1,3,2.499,1.184,2,0.98
59,2,2,1,4,0.828,0.89,2,0.97
59,6,4,0,2,1.468,0.435,2,0.97
59,5,8,0,1,1.967,0.408,2,0.96
59,4,4,1,2,0.999,0.624,2,0.95
59,3,3,1,4,1.385,0.537,2,0.95
59,6,6,1,4,0.739,0.647,2,0.94
59,3,3,1,4,1.216,1.134,2,0.93
59,1,1,1,4,1.475,1.895,2,0.93
59,4,2,0,1,1.972,0.477,2,0.92
59,7,8,0,1,1.456,0.344,2,0.91
59,6,6,1,4,0.744,0.85,2,0.91
59,7,7,1,3,1.094,1.146,2,0.92
59,1,4,0,2,2.817,0.957,2,0.93
59,2,2,1,3,0.995,1.3,2,0.92
59,2,2,1,3,1.058,0.954,2,0.92
59,7,7,1,2,4.233,1.106,2,0.93
59,1,1,1,1,1.335,0.554,2,0.94
59,2,8,0,1,1.71,0.471,2,0.95
59,4,7,0,2,1.208,0.955,2,0.94
59,1,1,1,1,1.617,0.545,2,0.94
59,8,8,1,4,0.913,1.126,2,0.95
59,1,7,0,1,7.253,1.299,2,0.94
59,8,2,0,1,1.535,0.372,2,0.94
59,5,5,1,4,0.791,1.025,2,0.95
59,3,8,0,3,1.082,0.68,2,0.96
59,7,7,1,3,0.929,0.851,2,0.95
59,8,3,0,2,1.516,0.618,2,0.95
59,6,6,1,4,1.037,0.888,2,0.96
59,2,1,0,1,1.417,0.317,2,0.95
59,5,6,0,2,1.107,0.95,2,0.95
59,5,5,1,4,0.742,0.684,2,0.96
59,1,1,1,4,0.738,1.206,2,0.97
59,1,1,1,4,0.873,0.601,2,0.98
59,7,2,0,1,1.517,0.602,2,0.97
59,1,1,1,4,0.891,1.174,2,0.97
59,5,5,1,4,1.112,1.991,2,0.98
59,4,2,0,1,3.381,0.546,2,0.99
59,3,3,1,4,0.959,1.179,2,0.98
59,5,3,0,3,1.337,0.568,2,0.97
59,6,6,1,4,0.822,0.558,2,0.96
59,3,5,0,4,0.901,0.478,2,0.95
59,4,4,1,4,0.9,0.669,2,0.94
59,1,1,1,4,0.915,0.528,2,0.94
59,7,7,1,4,0.651,0.852,2,0.95
59,6,6,1,4,0.898,1.332,2,0.96
59,4,8,0,1,2.285,1.102,2,0.97
59,7,7,1,4,0.684,0.881,2,0.96
59,6,6,1,4,0.893,0.535,2,0.96
59,2,2,1,4,0.96,0.513,2,0.95
59,2,2,1,4,0.81,0.509,2,0.94
59,2,2,1,3,0.638,1.129,2,0.94
59,3,1,0,1,1.344,0.389,2,0.95
59,8,8,1,1,1.618,0.373,2,0.96
59,5,5,1,4,0.808,0.855,2,0.97
59,8,6,0,1,3.391,0.972,2,0.96
59,6,6,1,2,1.09,0.791,2,0.96
59,7,7,1,1,0.791,0.631,2,0.97
59,1,3,0,1,2.92,0.461,2,0.96
59,7,7,1,1,0.883,0.661,2,0.95
59,8,8,1,4,3.449,0.687,2,0.95
59,8,1,0,1,2.122,0.436,2,0.96
59,4,7,0,2,1.035,1.177,2,0.97
59,2,2,1,3,0.92,1.061,2,0.96
59,5,5,1,2,1.408,0.994,2,0.96
59,7,2,0,4,0.855,1.345,2,0.97
59,8,8,1,1,1.371,0.568,2,0.98
59,4,1,0,1,2.415,0.362,2,0.97
59,3,3,1,4,0.751,1.268,2,0.96
59,7,7,1,4,1.017,0.504,2,0.96
59,2,2,1,4,0.754,1.083,2,0.97
59,2,2,1,1,1.369,0.535,2,0.98
59,6,3,0,1,1.709,1.102,2,0.99
59,2,7,0,1,2.124,0.437,2,0.99
59,3,3,1,2,1.244,0.616,2,0.98
59,1,1,1,2,0.91,1.586,2,0.98
59,8,7,0,1,1.76,0.24,2,0.94
59,2,2,1,3,0.944,1.121,2,0.95
59,3,3,1,3,1.415,0.528,2,0.96
59,5,8,0,4,2.046,0.76,2,0.97
59,3,3,1,3,1.424,1.309,2,0.98
59,3,5,0,4,1.062,0.894,2,0.97
59,1,6,0,3,1.02,1.105,2,0.96
59,4,8,0,2,2.329,1.307,2,0.96
59,1,1,1,2,0.822,1.292,2,0.95
59,3,3,1,4,0.923,0.527,2,0.95
59,7,7,1,4,1.051,0.414,2,0.96
59,8,8,1,4,0.861,0.636,2,0.95
59,4,4,1,2,1.166,0.689,2,0.95
59,3,3,1,4,0.907,1.665,2,0.94
59,2,6,0,1,1.766,0.344,2,0.94
59,4,8,0,1,1.342,0.323,2,0.95
59,8,5,0,1,1.422,0.446,2,0.94
59,2,2,1,4,0.846,0.884,2,0.94
59,5,5,1,4,1.045,0.499,2,0.95
59,8,8,1,4,1.193,1.591,2,0.94
59,3,3,1,3,1.275,0.414,2,0.94
59,8,8,1,1,1.281,0.25,2,0.93
59,3,3,1,2,1.491,1.086,2,0.92
59,1,8,0,1,1.896,1.075,2,0.91
59,7,7,1,1,0.971,0.344,2,0.91
59,3,3,1,1,1.245,0.38,2,0.92
59,6,3,0,1,1.802,0.258,2,0.93
59,5,5,1,1,1.313,0.354,2,0.92
59,5,5,1,1,5.514,0.699,2,0.92
59,4,7,0,1,1.366,0.482,2,0.93
59,4,6,0,1,1.422,0.365,2,0.94
59,1,1,1,1,2.182,1.528,2,0.95
59,4,8,0,1,1.054,0.468,2,0.96
59,8,8,1,4,0.798,0.751,2,0.95
59,3,3,1,3,0.798,0.615,2,0.95
59,1,2,0,2,1.085,1.261,2,0.96
59,4,7,0,3,1.592,1.016,2,0.97
59,5,6,0,2,1.859,0.973,2,0.96
59,6,6,1,4,1.019,0.337,2,0.96
59,8,8,1,3,0.841,0.635,2,0.95
59,5,5,1,3,0.966,1.561,2,0.94
59,6,6,1,3,1.439,0.337,2,0.94
59,2,8,0,1,0.848,0.356,2,0.95
59,7,2,0,1,0.792,1.04,2,0.96
59,7,4,0,1,2.419,0.522,2,0.97
59,4,4,1,4,1.079,1.507,2,0.96
59,7,7,1,1,2.004,0.623,2,0.96
59,8,8,1,4,0.882,1.273,2,0.95
59,6,6,1,3,0.886,1.557,2,0.95
59,8,8,1,1,4.547,0.384,2,0.96
59,1,6,0,1,1.069,0.383,2,0.97
59,5,5,1,1,2.252,0.334,2,0.98
59,5,5,1,4,1.16,0.513,2,0.99
59,5,8,0,1,0.988,0.223,2,0.98
59,8,7,0,1,0.843,0.328,2,0.97
59,6,6,1,2,0.856,0.728,2,0.96
59,4,4,1,2,1.604,0.334,2,0.96
59,2,8,0,2,3.766,1.351,2,0.97
59,8,8,1,3,0.972,1.374,2,0.96
59,6,6,1,3,1.286,0.706,2,0.95
59,8,8,1,1,1.45,0.213,2,0.95
59,4,7,0,1,0.854,0.18,2,0.96
59,5,5,1,3,0.937,0.69,2,0.95
59,2,8,0,1,1.162,0.227,2,0.95
59,7,5,0,1,1.949,0.363,2,0.94
59,6,6,1,4,0.844,0.39,2,0.94
59,4,4,1,4,1.146,0.665,2,0.95
59,2,2,1,4,0.758,0.377,2,0.94
59,7,3,0,1,0.768,0.48,2,0.94
59,2,2,1,3,0.675,0.658,2,0.95
59,3,3,1,4,0.783,0.42,2,0.96
59,5,3,0,2,1.391,1.012,2,0.97
59,2,2,1,4,0.879,0.805,2,0.96
59,2,2,1,4,0.683,0.595,2,0.96
59,2,2,1,3,0.848,0.942,2,0.97
59,4,7,0,1,1.644,0.389,2,0.96
59,8,8,1,3,0.807,0.844,2,0.95
59,7,7,1,1,0.948,0.277,2,0.95
59,1,6,0,1,1.156,0.271,2,0.96
59,4,8,0,2,1.911,0.938,2,0.95
59,8,8,1,4,0.689,1.166,2,0.95
59,8,6,0,2,1.825,1.155,2,0.96
59,6,6,1,4,0.73,0.937,2,0.97
59,5,5,1,4,1.096,0.422,2,0.96
59,1,7,0,3,0.919,0.901,2,0.96
59,3,7,0,3,0.835,0.825,2,0.97
59,7,7,1,2,1.08,1.101,2,0.98
59,5,5,1,4,0.864,0.556,2,0.97
59,5,8,0,4,0.924,0.561,2,0.96
59,1,7,0,4,0.959,0.506,2,0.95
59,3,3,1,4,0.973,0.735,2,0.94
59,2,2,1,4,0.654,0.518,2,0.93
59,1,7,0,1,0.763,1.349,2,0.93
59,3,3,1,4,1.495,0.402,2,0.94
59,8,8,1,4,0.88,0.386,2,0.95
59,7,7,1,3,0.84,0.452,2,0.96
59,6,6,1,4,0.755,0.376,2,0.97
59,3,3,1,3,1.235,0.929,2,0.96
59,7,2,0,1,0.91,0.642,2,0.96
59,4,4,1,1,1.297,0.374,2,0.97
59,2,2,1,4,0.667,0.524,2,0.95
59,6,6,1,4,0.823,0.513,2,0.94
59,7,7,1,3,1.174,0.556,2,0.94
59,7,7,1,3,0.794,0.523,2,0.95
59,6,6,1,4,0.804,0.538,2,0.94
59,1,1,1,2,0.961,0.651,2,0.94
59,7,5,0,1,1.502,0.592,2,0.93
59,3,3,1,3,0.928,0.903,2,0.92
59,7,7,1,4,0.91,0.515,2,0.91
59,5,5,1,2,1.016,0.676,2,0.91
59,8,8,1,2,1.138,0.801,2,0.92
59,7,2,0,1,0.978,0.395,2,0.93
59,6,6,1,2,0.986,0.85,2,0.94
59,3,7,0,1,1.494,0.589,2,0.95
59,6,6,1,4,0.959,0.718,2,0.96
59,1,5,0,2,1.21,0.779,2,0.95
59,3,8,0,2,1.524,0.663,2,0.94
59,6,6,1,4,0.839,1.393,2,0.93
59,7,7,1,4,1.03,0.578,2,0.93
59,3,5,0,2,1.212,0.559,2,0.94
59,3,2,0,1,0.997,0.398,2,0.95
59,3,3,1,4,0.857,0.419,2,0.96
59,8,8,1,4,0.908,0.213,2,0.97
59,2,2,1,3,0.676,0.709,2,0.98
59,2,2,1,4,0.676,1.587,2,0.97
59,3,8,0,1,0.963,0.552,2,0.97
59,4,1,0,1,1.818,0.365,2,0.98
59,2,2,1,4,0.759,1.203,2,0.97
59,6,6,1,2,1.344,0.865,2,0.97
59,6,6,1,3,0.868,0.826,2,0.98
59,1,5,0,1,1.282,0.601,2,0.97
59,7,7,1,1,1.626,0.396,2,0.96
59,5,5,1,4,0.835,0.485,2,0.96
59,1,1,1,2,1.038,0.973,2,0.95
59,7,7,1,1,1.383,1.17,2,0.95
59,6,6,1,1,1.448,0.242,2,0.96
59,3,2,0,2,0.815,1.094,2,0.95
59,5,7,0,1,1.275,0.321,2,0.94
59,2,2,1,4,0.71,2.668,2,0.93
59,1,7,0,1,1.808,0.385,2,0.93
59,4,2,0,1,1.063,0.238,2,0.94
59,8,8,1,3,1.17,0.194,2,0.95
59,6,6,1,4,0.789,0.237,2,0.96
59,4,2,0,1,0.841,0.261,2,0.95
59,3,3,1,4,1.308,1.053,2,0.94
59,6,6,1,4,0.815,0.525,2,0.93
59,3,3,1,4,0.843,0.411,2,0.93
59,3,3,1,1,1.282,0.534,2,0.94
59,2,7,0,1,1.192,0.218,2,0.95
59,1,6,0,1,0.928,0.195,2,0.96
59,3,3,1,4,0.668,0.419,2,0.97
59,2,2,1,3,0.764,0.514,2,0.96
59,7,7,1,1,1.071,0.166,2,0.96
59,5,6,0,1,0.97,0.428,2,0.97
59,5,5,1,2,1.176,0.294,2,0.96
59,8,2,0,1,0.953,0.375,2,0.95
59,7,7,1,1,0.927,0.326,2,0.95
59,8,8,1,2,1.571,1.251,2,0.96
59,4,6,0,1,1.869,1.024,2,0.95
59,8,8,1,2,0.95,0.685,2,0.95
59,2,2,1,3,0.732,0.918,2,0.96
59,5,8,0,1,2.137,0.548,2,0.97
59,7,2,0,1,1.076,0.65,2,0.96
59,3,5,0,2,1.463,1.229,2,0.96
59,8,8,1,4,0.942,0.351,2,0.95
59,3,3,1,3,0.749,0.713,2,0.94
59,7,7,1,4,0.839,0.533,2,0.94
59,3,3,1,4,0.981,1.379,2,0.95
59,5,5,1,2,1.489,1.365,2,0.96
59,2,7,0,1,2.932,0.336,2,0.95
59,6,6,1,4,1.831,0.379,2,0.95
59,8,5,0,1,1.619,0.692,2,0.96
59,2,8,0,2,1.441,0.442,2,0.95
59,8,8,1,4,0.834,0.431,2,0.95
59,8,6,0,2,1.607,0.768,2,0.96
59,7,7,1,4,0.841,0.362,2,0.97
59,2,2,1,4,1.117,0.623,2,0.96
59,6,6,1,4,0.927,0.424,2,0.96
59,2,2,1,3,0.733,0.522,2,0.97
59,1,8,0,1,0.941,0.215,2,0.96
59,3,3,1,4,0.704,0.285,2,0.95
59,4,8,0,1,2.442,1.121,2,0.95
59,7,7,1,4,0.84,0.839,2,0.94
59,5,5,1,3,1.254,0.515,2,0.94
59,4,8,0,1,2.497,0.504,2,0.95
59,5,5,1,2,0.967,1.043,2,0.94
59,5,5,1,2,0.939,0.562,2,0.93
59,5,5,1,4,0.733,0.574,2,0.93
59,6,6,1,2,0.972,0.548,2,0.94
59,4,8,0,1,0.972,0.226,2,0.93
59,1,7,0,2,0.889,0.336,2,0.92
59,1,1,1,3,0.839,1.992,2,0.92
59,7,7,1,1,2.861,0.504,2,0.93
59,6,6,1,2,1.11,0.943,2,0.92
59,8,8,1,3,1.207,0.47,2,0.92
59,8,6,0,1,1.358,0.455,2,0.93
59,3,5,0,1,1.758,0.706,2,0.94
59,1,7,0,1,1.195,0.421,2,0.95
59,2,2,1,1,0.766,0.678,2,0.96
59,4,8,0,1,1.588,1.956,2,0.95
59,5,5,1,2,1.29,0.617,2,0.89
59,5,5,1,4,0.795,0.346,2,0.9
59,8,8,1,1,1.998,0.491,2,0.91
59,2,2,1,3,0.891,0.587,2,0.92
59,7,7,1,3,0.899,0.344,2,0.93
59,5,5,1,2,1.053,0.41,2,0.94
59,4,8,0,1,1.189,0.31,2,0.95
59,2,7,0,1,1.032,0.35,2,0.94
59,5,5,1,3,1.044,0.931,2,0.94
59,6,7,0,1,4.394,0.805,2,0.95
59,7,1,0,4,0.771,1.311,2,0.96
59,2,2,1,4,0.733,0.465,2,0.97
59,1,1,1,3,0.882,0.922,2,0.96
59,8,8,1,4,0.929,0.429,2,0.96
59,1,7,0,2,1.333,0.393,2,0.95
59,5,8,0,3,1.44,1.138,2,0.95
59,8,8,1,4,0.88,0.448,2,0.94
59,2,5,0,2,2.756,0.495,2,0.93
59,3,5,0,4,1.006,0.846,2,0.93
59,3,3,1,4,0.8,1.354,2,0.94
59,1,1,1,4,0.644,0.882,2,0.93
59,3,3,1,3,1.012,3.529,2,0.92
59,2,2,1,4,0.751,0.41,2,0.92
59,6,6,1,4,0.773,0.431,2,0.93
59,4,2,0,1,0.792,0.327,2,0.94
59,3,3,1,1,1.091,0.508,2,0.95
59,2,2,1,4,0.696,0.435,2,0.94
59,1,7,0,1,1.57,0.415,2,0.93
59,3,3,1,4,0.913,0.324,2,0.93
59,4,4,1,3,0.82,0.84,2,0.94
59,8,5,0,1,1.015,0.39,2,0.95
59,6,7,0,1,1.406,0.423,2,0.94
59,1,6,0,1,1.379,0.255,2,0.94
59,7,7,1,4,0.918,0.39,2,0.95
59,6,6,1,3,0.975,0.468,2,0.96
59,1,1,1,1,0.833,2.842,2,0.97
59,7,7,1,3,1.279,0.92,2,0.98
59,6,1,0,1,0.893,0.897,2,0.97
59,3,3,1,2,1.296,0.563,2,0.96
59,4,8,0,1,1.949,2.223,2,0.96
59,5,5,1,1,1.082,0.545,2,0.95
59,3,3,1,1,0.844,0.559,2,0.94
59,5,7,0,1,2.101,0.368,2,0.94
59,8,3,0,4,1.065,0.379,2,0.95
59,5,5,1,4,0.808,0.292,2,0.94
59,6,6,1,4,0.717,0.381,2,0.94
59,5,5,1,4,0.68,0.436,2,0.95
59,8,8,1,4,1.332,0.651,2,0.96
59,6,5,0,2,0.938,0.465,2,0.97
59,4,7,0,1,2.212,0.208,2,0.96
59,1,7,0,2,1.333,0.647,2,0.95
59,1,6,0,2,1.464,0.884,2,0.95
59,1,1,1,4,0.733,0.462,2,0.96
59,1,1,1,3,0.54,1.103,2,0.97
59,8,8,1,1,1.342,0.232,2,0.96
59,2,2,1,3,0.689,0.882,2,0.96
59,5,5,1,4,0.928,1.094,2,0.95
59,8,7,0,1,3.183,0.36,2,0.95
59,8,2,0,1,2.101,2.147,2,0.96
59,4,8,0,2,1.398,0.455,2,0.95
59,6,6,1,4,0.749,0.447,2,0.95
59,5,5,1,4,1.19,0.192,2,0.96
59,1,1,1,3,1.016,0.334,2,0.95
59,4,7,0,3,1.077,0.759,2,0.94
59,5,2,0,1,1.012,0.603,2,0.93
59,5,8,0,3,0.96,0.876,2,0.93
59,7,7,1,4,0.684,0.391,2,0.94
59,1,1,1,4,0.657,1.094,2,0.95
59,1,7,0,4,1.033,1.504,2,0.96
59,2,2,1,4,0.727,1.354,2,0.97
59,2,2,1,4,0.671,0.781,2,0.96
59,4,7,0,3,0.882,0.549,2,0.96
59,4,7,0,3,0.98,1.851,2,0.95
59,7,7,1,3,0.702,0.368,2,0.94
59,6,6,1,4,0.743,2.354,2,0.94
59,1,1,1,2,1.663,1.217,2,0.93
59,5,5,1,4,0.854,0.286,2,0.93
59,2,2,1,4,0.81,1.25,2,0.94
59,3,2,0,1,1.269,0.314,2,0.95
59,2,2,1,3,0.723,1.083,2,0.96
59,4,4,1,2,1.204,0.803,2,0.95
59,7,2,0,1,0.944,0.309,2,0.95
59,4,7,0,3,1.054,0.771,2,0.94
59,4,4,1,3,1.071,0.505,2,0.94
59,3,8,0,3,1.162,0.727,2,0.95
59,8,8,1,4,0.821,0.339,2,0.94
59,4,4,1,4,1.121,0.436,2,0.94
59,6,6,1,4,0.92,0.361,2,0.95
59,7,7,1,3,0.808,0.605,2,0.96
59,6,6,1,3,0.723,0.558,2,0.97
59,4,2,0,1,0.745,0.411,2,0.96
59,3,3,1,4,0.71,1.203,2,0.95
59,4,1,0,2,0.939,0.496,2,0.95
59,1,1,1,1,1.347,1.013,2,0.96
59,8,8,1,2,1.156,0.364,2,0.97
59,5,6,0,1,1.249,0.216,2,0.98
59,8,8,1,3,1.705,0.86,2,0.97
59,6,6,1,2,1.036,0.727,2,0.96
59,7,7,1,1,1.073,0.269,2,0.95
59,2,6,0,1,0.783,0.314,2,0.95
60,3,3,1,4,0.915,1.189,2,0.99
60,1,4,0,1,1.169,0.412,2,0.98
60,3,3,1,4,0.8,0.211,2,0.97
60,2,2,1,4,0.77,0.241,2,0.97
60,6,3,0,1,1.05,0.366,2,0.98
60,6,6,1,4,0.852,0.362,2,0.99
60,5,3,0,4,1.064,0.219,2,0.99
60,8,8,1,4,1.006,0.528,2,0.98
60,5,5,1,3,0.877,0.568,2,0.98
60,1,8,0,1,1.717,0.508,2,0.97
60,3,3,1,4,0.8,0.208,2,0.96
60,7,7,1,2,1.137,1.457,2,0.95
60,4,7,0,4,0.935,0.467,2,0.95
60,4,4,1,3,0.968,0.482,2,0.96
60,7,7,1,4,0.773,0.452,2,0.97
60,5,5,1,2,0.842,0.714,2,0.98
60,4,3,0,2,1.472,0.514,2,0.99
60,3,3,1,2,0.652,0.249,2,0.99
60,1,7,0,2,0.927,0.5,2,0.98
60,6,6,1,4,0.792,0.39,2,0.98
60,5,5,1,1,1.505,0.504,2,0.97
60,6,6,1,4,0.709,0.347,2,0.96
60,1,7,0,2,0.738,0.506,2,0.96
60,3,3,1,2,0.831,0.304,2,0.97
60,2,2,1,3,1.1,0.355,2,0.98
60,8,8,1,2,1.477,1.038,2,0.97
60,1,7,0,1,1.198,0.49,2,0.96
60,5,5,1,1,1.008,0.432,2,0.95
60,7,7,1,1,0.942,0.433,2,0.94
60,8,7,0,1,0.867,0.431,2,0.94
60,2,2,1,3,0.837,0.743,2,0.95
60,2,2,1,3,0.744,0.255,2,0.96
60,2,2,1,3,1.418,0.213,2,0.95
60,1,7,0,1,0.927,0.465,2,0.94
60,4,7,0,3,0.76,0.76,2,0.94
60,7,7,1,3,0.762,0.458,2,0.95
60,6,6,1,4,0.768,0.395,2,0.96
60,8,3,0,4,0.968,0.275,2,0.97
60,4,7,0,3,0.918,1.278,2,0.98
60,3,3,1,4,1.018,0.246,2,0.99
60,3,3,1,4,0.853,0.228,2,0.98
60,2,2,1,3,0.869,0.354,2,0.97
60,1,7,0,1,1.802,0.567,2,0.97
60,6,6,1,4,0.893,0.596,2,0.98
60,7,7,1,2,0.729,0.613,2,0.97
60,6,2,0,2,1.852,0.896,2,0.96
60,1,7,0,3,0.783,0.534,2,0.96
60,2,7,0,2,0.782,0.513,2,0.97
60,6,6,1,4,0.733,0.385,2,0.98
60,5,5,1,3,0.781,0.669,2,0.99
60,8,8,1,2,1.27,0.629,2,0.99
60,1,7,0,2,0.855,1.28,2,0.99
60,1,8,0,2,1.299,0.497,2,0.98
60,5,5,1,4,0.791,0.247,2,0.98
60,7,7,1,4,0.687,0.538,2,0.99
60,4,2,0,2,1.182,0.495,2,0.99
60,8,7,0,2,1.628,0.644,2,0.98
60,3,3,1,4,0.8,0.248,2,0.97
60,2,2,1,3,0.758,0.277,2,0.97
60,8,8,1,4,1.223,0.474,2,0.98
60,6,6,1,4,0.852,0.764,2,0.99
60,1,7,0,2,1.552,1.533,2,0.98
60,5,5,1,2,1.206,0.451,2,0.97
60,3,6,0,3,0.779,0.641,2,0.97
60,6,6,1,4,0.72,0.373,2,0.98
60,4,7,0,1,1.796,0.712,2,0.97
60,1,1,1,1,0.634,0.248,2,0.97
60,4,4,1,4,0.811,0.493,2,0.98
60,6,6,1,4,0.809,0.288,2,0.99
60,4,7,0,1,0.971,0.482,2,0.98
60,3,3,1,2,0.782,0.382,2,0.97
60,2,2,1,4,0.759,0.434,2,0.96
60,1,7,0,2,0.993,1.038,2,0.96
60,8,3,0,3,1.146,0.598,2,0.97
60,6,6,1,4,0.764,0.452,2,0.96
60,2,2,1,4,0.73,0.306,2,0.96
60,6,6,1,4,0.639,0.36,2,0.95
60,4,4,1,4,1.06,0.201,2,0.94
60,6,8,0,1,1.296,0.892,2,0.94
60,2,2,1,4,0.781,0.387,2,0.95
60,8,2,0,4,0.853,0.331,2,0.94
60,6,6,1,4,0.723,0.336,2,0.94
60,3,3,1,4,0.74,0.239,2,0.93
60,1,6,0,4,0.791,0.326,2,0.93
60,6,6,1,4,0.663,0.251,2,0.94
60,4,4,1,4,0.811,0.169,2,0.95
60,4,4,1,4,0.772,0.198,2,0.94
60,2,2,1,4,0.703,0.275,2,0.94
60,5,3,0,4,0.756,0.195,2,0.93
60,6,6,1,4,0.682,0.25,2,0.92
60,8,3,0,2,1.309,0.238,2,0.92
60,5,5,1,2,1.822,0.372,2,0.93
60,7,4,0,2,0.88,0.268,2,0.94
60,4,4,1,4,0.781,0.185,2,0.93
60,5,3,0,3,4.494,0.216,2,0.93
60,6,6,1,4,0.731,0.388,2,0.94
60,4,4,1,4,0.767,0.179,2,0.95
60,6,6,1,4,0.614,0.236,2,0.94
60,4,4,1,3,3.17,0.255,2,0.94
60,1,3,0,2,1.307,0.3,2,0.95
60,3,8,0,2,1.792,1.38,2,0.89
60,6,6,1,2,0.67,0.489,2,0.89
60,2,2,1,4,1.022,0.316,2,0.9
60,3,3,1,4,0.798,0.206,2,0.91
60,7,7,1,4,0.801,0.439,2,0.92
60,6,3,0,1,2.486,0.392,2,0.93
60,8,3,0,3,0.887,0.746,2,0.94
60,4,7,0,3,0.905,1.103,2,0.95
60,5,3,0,1,1.143,0.721,2,0.96
60,4,4,1,3,0.845,0.512,2,0.95
60,4,4,1,3,0.779,0.279,2,0.94
60,3,3,1,4,0.788,0.22,2,0.94
60,3,3,1,4,0.771,0.235,2,0.95
60,3,3,1,4,0.715,0.216,2,0.96
60,1,8,0,1,1.405,0.534,2,0.95
60,5,5,1,3,1.009,1.263,2,0.95
60,2,2,1,4,1.347,0.364,2,0.96
60,8,6,0,2,1.148,0.484,2,0.97
60,8,7,0,2,1.143,0.58,2,0.98
60,5,6,0,2,0.935,0.461,2,0.97
60,2,2,1,4,0.825,0.3,2,0.97
60,7,7,1,4,0.967,0.613,2,0.96
60,8,3,0,4,0.785,0.229,2,0.96
60,5,5,1,4,0.736,0.417,2,0.97
60,4,4,1,4,0.906,0.298,2,0.98
60,3,3,1,4,0.739,0.228,2,0.97
60,8,8,1,2,1.201,0.516,2,0.96
60,4,7,0,2,1.78,0.458,2,0.96
60,5,5,1,4,0.75,0.243,2,0.95
60,2,3,0,4,0.806,0.196,2,0.95
60,8,7,0,4,0.929,0.549,2,0.96
60,7,7,1,4,0.757,0.428,2,0.95
60,7,7,1,4,0.711,0.432,2,0.95
60,7,7,1,4,0.678,0.414,2,0.96
60,5,6,0,2,1.692,0.589,2,0.95
60,1,7,0,1,0.795,0.592,2,0.94
60,8,8,1,4,0.787,0.598,2,0.94
60,6,6,1,4,0.796,0.265,2,0.95
60,1,1,1,2,1.033,0.83,2,0.94
60,5,3,0,4,0.889,0.203,2,0.93
60,8,7,0,4,1.001,1.045,2,0.93
60,3,3,1,4,0.911,0.216,2,0.94
60,3,3,1,4,0.595,0.2,2,0.93
60,1,7,0,2,1.83,0.478,2,0.93
60,7,7,1,3,0.822,1.194,2,0.94
60,7,5,0,3,1.812,0.326,2,0.95
60,3,3,1,4,0.792,0.198,2,0.96
60,7,7,1,3,2.539,1.053,2,0.95
60,5,3,0,3,0.87,0.179,2,0.95
60,7,5,0,2,2.928,0.507,2,0.94
60,5,5,1,4,0.741,0.23,2,0.94
60,5,5,1,4,0.628,0.206,2,0.95
60,3,3,1,4,0.65,0.187,2,0.96
60,4,4,1,2,0.917,0.422,2,0.97
60,3,3,1,4,0.828,0.186,2,0.96
60,5,3,0,4,0.72,0.191,2,0.95
60,5,5,1,4,0.849,0.226,2,0.95
60,1,7,0,2,0.926,0.594,2,0.96
60,7,7,1,4,0.698,0.546,2,0.97
60,5,3,0,2,1.605,0.57,2,0.98
60,2,8,0,1,1.624,0.588,2,0.97
60,7,5,0,1,0.859,1.284,2,0.96
60,4,7,0,1,5.972,1.102,2,0.96
60,3,6,0,1,1.425,0.847,2,0.97
60,2,2,1,4,0.782,0.432,2,0.96
60,5,3,0,4,0.916,0.555,2,0.96
60,7,5,0,3,0.939,1.163,2,0.95
60,8,8,1,4,1.066,1.137,2,0.94
60,1,8,0,2,4.593,4.975,2,0.93
60,4,4,1,4,0.765,0.442,2,0.93
60,4,4,1,4,0.838,0.912,2,0.94
60,8,8,1,4,0.788,0.63,2,0.95
60,7,3,0,1,1.831,1.607,2,0.96
60,8,8,1,1,0.938,0.728,2,0.95
60,4,4,1,4,0.963,0.242,2,0.95
60,8,8,1,4,1.162,0.975,2,0.96
60,8,8,1,4,0.755,0.576,2,0.95
60,8,8,1,4,0.774,0.655,2,0.95
60,2,2,1,4,0.834,0.385,2,0.96
60,2,2,1,4,0.742,0.315,2,0.97
60,3,3,1,4,0.892,0.323,2,0.96
60,2,2,1,4,0.938,0.55,2,0.95
60,8,3,0,4,0.87,0.501,2,0.94
60,7,7,1,4,1.166,1.339,2,0.94
60,2,2,1,4,0.85,0.4,2,0.95
60,7,7,1,4,1.031,0.58,2,0.96
60,2,2,1,4,0.784,0.305,2,0.95
60,1,7,0,4,0.843,0.566,2,0.94
60,5,5,1,4,0.885,0.383,2,0.94
60,3,3,1,2,1.082,1.11,2,0.95
60,6,7,0,2,2.616,0.723,2,0.96
60,7,5,0,4,0.891,0.396,2,0.95
60,1,1,1,4,1.256,0.376,2,0.95
